country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value,composite_key
India,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-07-03 19:00:00,22.5448082,88.3403691,PM10,77.0,94.0,83.0,"Victoria, Kolkata - WBPCB|PM10|2026-07-03 19:00:00"
India,West Bengal,Kolkata,"Victoria, Kolkata - WBPCB",2026-07-03 19:00:00,22.5448082,88.3403691,OZONE,20.0,46.0,31.0,"Victoria, Kolkata - WBPCB|OZONE|2026-07-03 19:00:00"
India,West Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-07-03 19:00:00,22.51106,88.35142,NH3,5.0,8.0,6.0,"Rabindra Sarobar, Kolkata - WBPCB|NH3|2026-07-03 19:00:00"
India,West Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-07-03 19:00:00,22.51106,88.35142,SO2,4.0,8.0,7.0,"Rabindra Sarobar, Kolkata - WBPCB|SO2|2026-07-03 19:00:00"
India,West Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB",2026-07-03 19:00:00,22.51106,88.35142,OZONE,6.0,16.0,12.0,"Rabindra Sarobar, Kolkata - WBPCB|OZONE|2026-07-03 19:00:00"
India,West Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",2026-07-03 19:00:00,26.6879226,88.4152495,PM2.5,18.0,31.0,23.0,"Ward-32 Bapupara, Siliguri - WBPCB|PM2.5|2026-07-03 19:00:00"
India,West Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB",2026-07-03 19:00:00,26.6879226,88.4152495,PM10,26.0,48.0,38.0,"Ward-32 Bapupara, Siliguri - WBPCB|PM10|2026-07-03 19:00:00"
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",2026-07-03 19:00:00,19.445821,72.7988231,NO2,14.0,30.0,21.0,"Bolinj, Virar - MPCB|NO2|2026-07-03 19:00:00"
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",2026-07-03 19:00:00,19.445821,72.7988231,NH3,9.0,9.0,9.0,"Bolinj, Virar - MPCB|NH3|2026-07-03 19:00:00"
India,Maharashtra,Virar,"Bolinj, Virar - MPCB",2026-07-03 19:00:00,19.445821,72.7988231,CO,4.0,55.0,37.0,"Bolinj, Virar - MPCB|CO|2026-07-03 19:00:00"
India,Meghalaya,Byrnihat,"Tamulikuchi, Byrnihat - Meghalaya PCB",2026-07-03 19:00:00,26.079047,91.875185,PM10,17.0,116.0,73.0,"Tamulikuchi, Byrnihat - Meghalaya PCB|PM10|2026-07-03 19:00:00"
India,Meghalaya,Byrnihat,"Tamulikuchi, Byrnihat - Meghalaya PCB",2026-07-03 19:00:00,26.079047,91.875185,OZONE,,,,"Tamulikuchi, Byrnihat - Meghalaya PCB|OZONE|2026-07-03 19:00:00"
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",2026-07-03 19:00:00,25.5803419,91.8942571,PM2.5,1.0,44.0,18.0,"JN Stadium, Shillong - Meghalaya PCB|PM2.5|2026-07-03 19:00:00"
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB",2026-07-03 19:00:00,25.5803419,91.8942571,NO2,2.0,10.0,6.0,"JN Stadium, Shillong - Meghalaya PCB|NO2|2026-07-03 19:00:00"
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB",2026-07-03 19:00:00,25.5586,91.8985,OZONE,18.0,23.0,20.0,"Lumpyngngad, Shillong - Meghalaya PCB|OZONE|2026-07-03 19:00:00"
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB",2026-07-03 19:00:00,23.7176342,92.7192841,NH3,0.0,0.0,0.0,"Sikulpuikawn, Aizawl - Mizoram PCB|NH3|2026-07-03 19:00:00"
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB",2026-07-03 19:00:00,25.6635413,94.0989878,CO,2.0,8.0,4.0,"PWD Junction, Kohima - NPCB|CO|2026-07-03 19:00:00"
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",2026-07-03 19:00:00,20.832874,85.104082,NO2,3.0,16.0,10.0,"Hakimapada, Angul - OSPCB|NO2|2026-07-03 19:00:00"
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",2026-07-03 19:00:00,20.832874,85.104082,CO,48.0,59.0,53.0,"Hakimapada, Angul - OSPCB|CO|2026-07-03 19:00:00"
India,Odisha,Angul,"Hakimapada, Angul - OSPCB",2026-07-03 19:00:00,20.832874,85.104082,OZONE,31.0,57.0,49.0,"Hakimapada, Angul - OSPCB|OZONE|2026-07-03 19:00:00"
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",2026-07-03 19:00:00,22.1166054,85.3945546,PM10,13.0,97.0,43.0,"Forest Office, Barbil - OSPCB|PM10|2026-07-03 19:00:00"
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",2026-07-03 19:00:00,21.847279,85.416905,PM2.5,,,,"Dabuna, Nayagarh - OSPCB|PM2.5|2026-07-03 19:00:00"
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB",2026-07-03 19:00:00,21.847279,85.416905,OZONE,17.0,17.0,17.0,"Dabuna, Nayagarh - OSPCB|OZONE|2026-07-03 19:00:00"
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",2026-07-03 19:00:00,22.265816,86.174829,NO2,6.0,7.0,6.0,"Divisional Forest Office, Rairangpur - OSPCB|NO2|2026-07-03 19:00:00"
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",2026-07-03 19:00:00,22.265816,86.174829,NH3,3.0,4.0,3.0,"Divisional Forest Office, Rairangpur - OSPCB|NH3|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",2026-07-03 19:00:00,18.530085,73.849598,NH3,,,,"Revenue Colony-Shivajinagar, Pune - IITM|NH3|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",2026-07-03 19:00:00,18.530085,73.849598,SO2,6.0,21.0,13.0,"Revenue Colony-Shivajinagar, Pune - IITM|SO2|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",2026-07-03 19:00:00,18.547056,73.826908,NO2,,,,"Savitribai Phule Pune University, Pune - MPCB|NO2|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",2026-07-03 19:00:00,18.547056,73.826908,NH3,,,,"Savitribai Phule Pune University, Pune - MPCB|NH3|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB",2026-07-03 19:00:00,18.547056,73.826908,CO,31.0,39.0,33.0,"Savitribai Phule Pune University, Pune - MPCB|CO|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",2026-07-03 19:00:00,18.536457,73.805454,PM2.5,19.0,44.0,27.0,"Panchawati_Pashan, Pune - IITM|PM2.5|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",2026-07-03 19:00:00,18.536457,73.805454,PM10,27.0,47.0,36.0,"Panchawati_Pashan, Pune - IITM|PM10|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM",2026-07-03 19:00:00,18.536457,73.805454,CO,9.0,48.0,32.0,"Panchawati_Pashan, Pune - IITM|CO|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",2026-07-03 19:00:00,18.459883,73.852193,NO2,16.0,23.0,19.0,"Dhankawadi, Pune - IITM|NO2|2026-07-03 19:00:00"
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB",2026-07-03 19:00:00,16.5038,74.3623,OZONE,20.0,27.0,23.0,"Vijay Nagar, Sangli - MPCB|OZONE|2026-07-03 19:00:00"
India,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB",2026-07-03 19:00:00,17.696651,74.003387,PM2.5,2.0,55.0,12.0,"Koyana Nagar, Satara - MPCB|PM2.5|2026-07-03 19:00:00"
India,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB",2026-07-03 19:00:00,17.696651,74.003387,NO2,0.0,17.0,7.0,"Koyana Nagar, Satara - MPCB|NO2|2026-07-03 19:00:00"
India,Maharashtra,Satara,"Koyana Nagar, Satara - MPCB",2026-07-03 19:00:00,17.696651,74.003387,NH3,1.0,2.0,1.0,"Koyana Nagar, Satara - MPCB|NH3|2026-07-03 19:00:00"
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB",2026-07-03 19:00:00,22.1166054,85.3945546,OZONE,20.0,33.0,28.0,"Forest Office, Barbil - OSPCB|OZONE|2026-07-03 19:00:00"
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB",2026-07-03 19:00:00,21.941841,86.728318,NH3,0.0,3.0,1.0,"Meher Colony, Baripada - OSPCB|NH3|2026-07-03 19:00:00"
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",2026-07-03 19:00:00,20.24079,85.836784,PM10,8.0,163.0,68.0,"Lingraj Mandir, Bhubaneswar - OSPCB|PM10|2026-07-03 19:00:00"
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB",2026-07-03 19:00:00,20.24079,85.836784,NH3,3.0,7.0,5.0,"Lingraj Mandir, Bhubaneswar - OSPCB|NH3|2026-07-03 19:00:00"
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB",2026-07-03 19:00:00,20.34652,85.8163,PM2.5,17.0,50.0,26.0,"Patia, Bhubaneswar - OSPCB|PM2.5|2026-07-03 19:00:00"
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB",2026-07-03 19:00:00,22.06156703,85.47409613,NH3,5.0,5.0,5.0,"Tata Township, Bileipada - OSPCB|NH3|2026-07-03 19:00:00"
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB",2026-07-03 19:00:00,21.8004996,83.8396977,PM2.5,7.0,51.0,22.0,"GM Office, Brajrajnagar - OSPCB|PM2.5|2026-07-03 19:00:00"
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB",2026-07-03 19:00:00,20.94185,86.1151,OZONE,26.0,67.0,45.0,"Ferro Chrome Colony, Byasanagar - OSPCB|OZONE|2026-07-03 19:00:00"
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB",2026-07-03 19:00:00,21.6439,85.599355,OZONE,15.0,23.0,19.0,"Jagamohanpur, Keonjhar - OSPCB|OZONE|2026-07-03 19:00:00"
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",2026-07-03 19:00:00,31.321907,75.578914,NO2,23.0,38.0,30.0,"Civil Line, Jalandhar - PPCB|NO2|2026-07-03 19:00:00"
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB",2026-07-03 19:00:00,31.321907,75.578914,NH3,2.0,3.0,3.0,"Civil Line, Jalandhar - PPCB|NH3|2026-07-03 19:00:00"
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB",2026-07-03 19:00:00,30.736056,76.209694,CO,51.0,56.0,54.0,"Kalal Majra, Khanna - PPCB|CO|2026-07-03 19:00:00"
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB",2026-07-03 19:00:00,30.9028,75.8086,CO,22.0,113.0,61.0,"Punjab Agricultural University, Ludhiana - PPCB|CO|2026-07-03 19:00:00"
India,Punjab,Patiala,"Model Town, Patiala - PPCB",2026-07-03 19:00:00,30.349388,76.366642,NH3,6.0,7.0,6.0,"Model Town, Patiala - PPCB|NH3|2026-07-03 19:00:00"
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",2026-07-03 19:00:00,17.6336264,75.9132495,NO2,9.0,17.0,12.0,"Dnyaneshwar Nagar, Solapur - MPCB|NO2|2026-07-03 19:00:00"
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB",2026-07-03 19:00:00,17.6336264,75.9132495,OZONE,10.0,14.0,12.0,"Dnyaneshwar Nagar, Solapur - MPCB|OZONE|2026-07-03 19:00:00"
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",2026-07-03 19:00:00,17.65439,75.90649,PM2.5,9.0,24.0,17.0,"Ratandeep Housing Society, Solapur - MPCB|PM2.5|2026-07-03 19:00:00"
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",2026-07-03 19:00:00,17.65439,75.90649,NO2,8.0,26.0,18.0,"Ratandeep Housing Society, Solapur - MPCB|NO2|2026-07-03 19:00:00"
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB",2026-07-03 19:00:00,17.65439,75.90649,SO2,0.0,3.0,2.0,"Ratandeep Housing Society, Solapur - MPCB|SO2|2026-07-03 19:00:00"
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB",2026-07-03 19:00:00,19.26777,72.97182,PM2.5,18.0,63.0,36.0,"Kasarvadavali, Thane - MPCB|PM2.5|2026-07-03 19:00:00"
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",2026-07-03 19:00:00,19.2307571,73.155192,NO2,7.0,19.0,12.0,"Vithalwadi, Ulhasnagar - MPCB|NO2|2026-07-03 19:00:00"
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB",2026-07-03 19:00:00,19.2307571,73.155192,NH3,,,,"Vithalwadi, Ulhasnagar - MPCB|NH3|2026-07-03 19:00:00"
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",2026-07-03 19:00:00,19.235581,73.159121,PM10,28.0,66.0,41.0,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB|PM10|2026-07-03 19:00:00"
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB",2026-07-03 19:00:00,19.235581,73.159121,CO,17.0,25.0,21.0,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB|CO|2026-07-03 19:00:00"
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",2026-07-03 19:00:00,18.63673,73.82487,OZONE,9.0,13.0,11.0,"Gavalinagar, Pimpri Chinchwad - MPCB|OZONE|2026-07-03 19:00:00"
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",2026-07-03 19:00:00,18.59051,73.77946,NO2,8.0,22.0,15.0,"Park Street Wakad, Pimpri Chinchwad - MPCB|NO2|2026-07-03 19:00:00"
India,Maharashtra,Pimpri-Chinchwad,"Transport Nagar-Nigdi, Pune - IITM",2026-07-03 19:00:00,18.664282,73.763966,PM10,,,,"Transport Nagar-Nigdi, Pune - IITM|PM10|2026-07-03 19:00:00"
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB",2026-07-03 19:00:00,18.616318,73.765797,NH3,,,,"Thergaon, Pimpri Chinchwad - MPCB|NH3|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",2026-07-03 19:00:00,18.57304,73.927715,PM2.5,7.0,39.0,23.0,"Mhada Colony, Pune - IITM|PM2.5|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM",2026-07-03 19:00:00,18.57304,73.927715,NH3,,,,"Mhada Colony, Pune - IITM|NH3|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",2026-07-03 19:00:00,18.501793,73.927532,PM10,24.0,62.0,38.0,"Hadapsar, Pune - IITM|PM10|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",2026-07-03 19:00:00,18.501793,73.927532,OZONE,7.0,16.0,12.0,"Hadapsar, Pune - IITM|OZONE|2026-07-03 19:00:00"
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",2026-07-03 19:00:00,18.530085,73.849598,PM10,17.0,31.0,22.0,"Revenue Colony-Shivajinagar, Pune - IITM|PM10|2026-07-03 19:00:00"
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB",2026-07-03 19:00:00,25.106006,76.469948,CO,40.0,48.0,44.0,"Bamboliya, Baran - RSPCB|CO|2026-07-03 19:00:00"
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB",2026-07-03 19:00:00,25.747299,71.393989,SO2,3.0,5.0,4.0,"Railway Colony, Barmer - RSPCB|SO2|2026-07-03 19:00:00"
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",2026-07-03 19:00:00,27.215415,77.50873,PM2.5,10.0,50.0,29.0,"Krishna Nagar, Bharatpur - RSPCB|PM2.5|2026-07-03 19:00:00"
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",2026-07-03 19:00:00,27.215415,77.50873,PM10,20.0,134.0,64.0,"Krishna Nagar, Bharatpur - RSPCB|PM10|2026-07-03 19:00:00"
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB",2026-07-03 19:00:00,27.215415,77.50873,NH3,9.0,17.0,12.0,"Krishna Nagar, Bharatpur - RSPCB|NH3|2026-07-03 19:00:00"
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB",2026-07-03 19:00:00,25.339605,74.618883,NH3,2.0,4.0,3.0,"Pratap Nagar, Bhilwara - RSPCB|NH3|2026-07-03 19:00:00"
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",2026-07-03 19:00:00,28.207266,76.829265,NO2,7.0,50.0,30.0,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB|NO2|2026-07-03 19:00:00"
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",2026-07-03 19:00:00,28.207266,76.829265,NH3,5.0,20.0,11.0,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB|NH3|2026-07-03 19:00:00"
India,Punjab,Patiala,"Model Town, Patiala - PPCB",2026-07-03 19:00:00,30.349388,76.366642,OZONE,24.0,53.0,40.0,"Model Town, Patiala - PPCB|OZONE|2026-07-03 19:00:00"
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements",2026-07-03 19:00:00,31.0325454,76.5623046,NH3,,,,"Ratanpura, Rupnagar - Ambuja Cements|NH3|2026-07-03 19:00:00"
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",2026-07-03 19:00:00,26.470859,74.646594,PM2.5,21.0,84.0,51.0,"Civil Lines,  Ajmer - RSPCB|PM2.5|2026-07-03 19:00:00"
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB",2026-07-03 19:00:00,26.470859,74.646594,CO,13.0,46.0,26.0,"Civil Lines,  Ajmer - RSPCB|CO|2026-07-03 19:00:00"
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2026-07-03 19:00:00,26.253384,72.976571,PM2.5,10.0,60.0,37.0,"Samrat Ashok Udhyan, Jodhpur - RSPCB|PM2.5|2026-07-03 19:00:00"
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2026-07-03 19:00:00,26.253384,72.976571,PM10,36.0,432.0,111.0,"Samrat Ashok Udhyan, Jodhpur - RSPCB|PM10|2026-07-03 19:00:00"
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB",2026-07-03 19:00:00,26.253384,72.976571,CO,13.0,16.0,14.0,"Samrat Ashok Udhyan, Jodhpur - RSPCB|CO|2026-07-03 19:00:00"
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",2026-07-03 19:00:00,24.885261,72.857549,NO2,4.0,10.0,6.0,"Vedhaynath Colony, Sirohi - RSPCB|NO2|2026-07-03 19:00:00"
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB",2026-07-03 19:00:00,24.885261,72.857549,SO2,5.0,7.0,5.0,"Vedhaynath Colony, Sirohi - RSPCB|SO2|2026-07-03 19:00:00"
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",2026-07-03 19:00:00,29.931624,73.864511,PM10,29.0,69.0,47.0,"Old City, Sri Ganganagar - RSPCB|PM10|2026-07-03 19:00:00"
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",2026-07-03 19:00:00,29.931624,73.864511,NH3,2.0,7.0,5.0,"Old City, Sri Ganganagar - RSPCB|NH3|2026-07-03 19:00:00"
India,Rajasthan,Sri Ganganagar,"Old City, Sri Ganganagar - RSPCB",2026-07-03 19:00:00,29.931624,73.864511,CO,30.0,43.0,36.0,"Old City, Sri Ganganagar - RSPCB|CO|2026-07-03 19:00:00"
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",2026-07-03 19:00:00,26.159933,75.780517,PM2.5,18.0,110.0,50.0,"Shastri Nagar, Tonk - RSPCB|PM2.5|2026-07-03 19:00:00"
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB",2026-07-03 19:00:00,26.159933,75.780517,PM10,13.0,178.0,85.0,"Shastri Nagar, Tonk - RSPCB|PM10|2026-07-03 19:00:00"
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB",2026-07-03 19:00:00,24.5886166,73.6321397,PM10,20.0,79.0,55.0,"Ashok Nagar, Udaipur - RSPCB|PM10|2026-07-03 19:00:00"
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB",2026-07-03 19:00:00,27.33853,88.614099,PM2.5,,,,"Zero Point GICI, Gangtok - SSPCB|PM2.5|2026-07-03 19:00:00"
India,Tamil Nadu,Chennai,"Perungudi, Chennai - TNPCB",2026-07-03 19:00:00,12.9533,80.2357,NH3,0.0,1.0,0.0,"Perungudi, Chennai - TNPCB|NH3|2026-07-03 19:00:00"
India,Tamil Nadu,Chennai,"Perungudi, Chennai - TNPCB",2026-07-03 19:00:00,12.9533,80.2357,SO2,2.0,8.0,5.0,"Perungudi, Chennai - TNPCB|SO2|2026-07-03 19:00:00"
India,Tamil Nadu,Chennai,"Perungudi, Chennai - TNPCB",2026-07-03 19:00:00,12.9533,80.2357,OZONE,1.0,2.0,2.0,"Perungudi, Chennai - TNPCB|OZONE|2026-07-03 19:00:00"
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB",2026-07-03 19:00:00,28.207266,76.829265,CO,18.0,27.0,22.0,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB|CO|2026-07-03 19:00:00"
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",2026-07-03 19:00:00,25.435774,75.644272,NH3,,,,"New Colony, Bundi - RSPCB|NH3|2026-07-03 19:00:00"
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB",2026-07-03 19:00:00,25.435774,75.644272,SO2,1.0,7.0,3.0,"New Colony, Bundi - RSPCB|SO2|2026-07-03 19:00:00"
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",2026-07-03 19:00:00,24.892047,74.623527,NH3,5.0,10.0,7.0,"Shastri Nagar, Chittorgarh - RSPCB|NH3|2026-07-03 19:00:00"
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB",2026-07-03 19:00:00,24.892047,74.623527,OZONE,22.0,31.0,25.0,"Shastri Nagar, Chittorgarh - RSPCB|OZONE|2026-07-03 19:00:00"
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2026-07-03 19:00:00,28.296139,74.961696,PM2.5,2.0,39.0,20.0,"Subash Chowk, Churu - RSPCB|PM2.5|2026-07-03 19:00:00"
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2026-07-03 19:00:00,28.296139,74.961696,PM10,49.0,122.0,79.0,"Subash Chowk, Churu - RSPCB|PM10|2026-07-03 19:00:00"
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2026-07-03 19:00:00,28.296139,74.961696,NO2,2.0,11.0,6.0,"Subash Chowk, Churu - RSPCB|NO2|2026-07-03 19:00:00"
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB",2026-07-03 19:00:00,28.296139,74.961696,SO2,4.0,7.0,5.0,"Subash Chowk, Churu - RSPCB|SO2|2026-07-03 19:00:00"
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB",2026-07-03 19:00:00,25.196024,75.855668,NH3,2.0,5.0,3.0,"Nayapura, Kota - RSPCB|NH3|2026-07-03 19:00:00"
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",2026-07-03 19:00:00,27.213494,73.734444,PM2.5,7.0,40.0,25.0,"Karni Colony, Nagaur - RSPCB|PM2.5|2026-07-03 19:00:00"
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB",2026-07-03 19:00:00,27.213494,73.734444,NO2,0.0,14.0,4.0,"Karni Colony, Nagaur - RSPCB|NO2|2026-07-03 19:00:00"
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",2026-07-03 19:00:00,25.771061,73.340227,PM2.5,,,,"Indira Colony Vistar, Pali - RSPCB|PM2.5|2026-07-03 19:00:00"
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB",2026-07-03 19:00:00,25.771061,73.340227,NO2,,,,"Indira Colony Vistar, Pali - RSPCB|NO2|2026-07-03 19:00:00"
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB",2026-07-03 19:00:00,24.041198,74.780702,CO,13.0,42.0,19.0,"Pragati Nagar, Pratapgarh - RSPCB|CO|2026-07-03 19:00:00"
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",2026-07-03 19:00:00,25.03636,73.883502,NH3,4.0,9.0,7.0,"Dhoinda, Rajsamand - RSPCB|NH3|2026-07-03 19:00:00"
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB",2026-07-03 19:00:00,25.03636,73.883502,SO2,1.0,8.0,3.0,"Dhoinda, Rajsamand - RSPCB|SO2|2026-07-03 19:00:00"
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB",2026-07-03 19:00:00,27.554793,76.611536,NO2,32.0,95.0,73.0,"Moti Doongri, Alwar - RSPCB|NO2|2026-07-03 19:00:00"
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",2026-07-03 19:00:00,26.699557,77.898881,PM2.5,18.0,45.0,29.0,"Raja Ganj, Dholpur - RSPCB|PM2.5|2026-07-03 19:00:00"
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",2026-07-03 19:00:00,26.699557,77.898881,PM10,21.0,500.0,78.0,"Raja Ganj, Dholpur - RSPCB|PM10|2026-07-03 19:00:00"
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",2026-07-03 19:00:00,26.699557,77.898881,NH3,7.0,28.0,17.0,"Raja Ganj, Dholpur - RSPCB|NH3|2026-07-03 19:00:00"
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB",2026-07-03 19:00:00,26.699557,77.898881,SO2,1.0,12.0,7.0,"Raja Ganj, Dholpur - RSPCB|SO2|2026-07-03 19:00:00"
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB",2026-07-03 19:00:00,23.837789,73.714926,NO2,3.0,11.0,6.0,"Bhoiwada, Dungarpur - RSPCB|NO2|2026-07-03 19:00:00"
